chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name	closest feature	distance	within bflag	go=peroxisome organization
chr19	45885906	45886251	346	45886114	40	15.3288	4.40227	12.0387	HEK293Ts4peaks_peak_3710	IRF2BP1	0.0625	1.0	
chr19	46002917	46003387	471	46003116	54	42.6201	11.3708	39.05	HEK293Ts4peaks_peak_3711	CCDC61	0.146	1.0	
chr19	46571759	46572055	297	46571866	30	15.6151	5.66062	12.3204	HEK293Ts4peaks_peak_3712	GAPDHP38	13.266		
chr19	46745713	46746095	383	46746026	14	5.09334	3.19401	2.24621	HEK293Ts4peaks_peak_3713	STRN4	0.074	1.0	
chr19	46787995	46788389	395	46788011	15	4.04821	2.61612	1.38797	HEK293Ts4peaks_peak_3714	ENSG00000275719	0.377	1.0	
chr19	46812181	46814310	2130	46813088	1675	3330.21	226.643	3324.65	HEK293Ts4peaks_peak_3715	HNRNPMP2	3.6605		
chr19	46860969	46861250	282	46861049	22	8.22616	3.76067	5.1427	HEK293Ts4peaks_peak_3716	ARHGAP35	0.1125	1.0	
chr19	47125901	47126209	309	47126141	19	4.89247	2.70457	2.07107	HEK293Ts4peaks_peak_3717	SAE1	4.727		
chr19	47128559	47129676	1118	47129108	551	833.542	74.646	828.974	HEK293Ts4peaks_peak_3718	SAE1	1.6645		
chr19	47227719	47228242	524	47227970	43	21.4581	5.88105	18.0761	HEK293Ts4peaks_peak_3719	BBC3	0.7915	1.0	
chr19	47273671	47274198	528	47273743	16	6.26848	3.5536	3.30132	HEK293Ts4peaks_peak_3720	INAFM1	0.9505	1.0	
chr19	47642414	47642713	300	47642636	26	13.1208	5.25881	9.87747	HEK293Ts4peaks_peak_3721	BICRA-AS1	16.1685		
chr19	47649788	47650283	496	47650033	53	41.5658	11.2058	38.0033	HEK293Ts4peaks_peak_3722	ENSG00000278999	13.8595		
chr19	47712572	47713692	1121	47713242	685	1051.29	80.3963	1046.59	HEK293Ts4peaks_peak_3723	EHD2	0.29	1.0	
chr19	47790370	47790997	628	47790623	32	20.7043	7.44329	17.3328	HEK293Ts4peaks_peak_3724	ENSG00000271150	3.9665		
chr19	48339692	48339990	299	48339856	29	15.7134	5.86312	12.4166	HEK293Ts4peaks_peak_3725	TMEM143	3.15		
chr19	48391317	48391706	390	48391531	32	17.367	6.03612	14.0416	HEK293Ts4peaks_peak_3726	KDELR1	0.0005	1.0	
chr19	48481565	48481853	289	48481589	21	6.4602	3.16268	3.48098	HEK293Ts4peaks_peak_3727	CYTH2	1.783		
chr19	48600668	48601268	601	48600847	18	7.09771	3.71331	4.07399	HEK293Ts4peaks_peak_3728	ENSG00000287603	3.73		
chr19	48669372	48669729	358	48669384	65	5.16064	1.7623	2.30531	HEK293Ts4peaks_peak_3729	NTN5	3.4665		
chr19	48695870	48696601	732	48696458	16	5.30746	3.10421	2.44074	HEK293Ts4peaks_peak_3730	FUT2	0.1965	1.0	
chr19	49041588	49043860	2273	49042449	991	1706.22	123.469	1701.21	HEK293Ts4peaks_peak_3731	ENSG00000268669	0.55	1.0	
chr19	49148721	49149211	491	49148924	42	20.8396	5.81482	17.466	HEK293Ts4peaks_peak_3732	PPFIA3	0.393	1.0	
chr19	49382717	49383060	344	49382884	25	13.1574	5.43491	9.91271	HEK293Ts4peaks_peak_3733	ENSG00000268686	5.1925		
chr19	49572227	49572803	577	49572498	84	77.9795	16.6122	74.2214	HEK293Ts4peaks_peak_3734	Y_RNA	5.843		
chr19	49724268	49724654	387	49724527	18	8.42204	4.33694	5.32847	HEK293Ts4peaks_peak_3735	ENSG00000243829	4.38		
chr19	49835022	49837364	2343	49836265	728	1259.77	119.897	1254.97	HEK293Ts4peaks_peak_3736	MED25	3.309		
chr19	49837645	49838370	726	49837764	20	6.74123	3.3571	3.74424	HEK293Ts4peaks_peak_3737	MED25	5.1235		
chr19	49908676	49909723	1048	49909399	86	82.1927	17.6058	78.4175	HEK293Ts4peaks_peak_3738	NUP62	3.8905		
chr19	50129617	50129915	299	50129745	42	6.86763	2.35407	3.86221	HEK293Ts4peaks_peak_3739	ENSG00000287001	18.464		
chr19	50137003	50137352	350	50137183	51	8.86127	2.49709	5.74902	HEK293Ts4peaks_peak_3740	ENSG00000287001	11.0525		
chr19	50515195	50516201	1007	50515777	149	151.715	22.3518	147.77	HEK293Ts4peaks_peak_3741	ASPDH	1.008		
chr19	50556646	50556972	327	50556812	21	8.15944	3.83954	5.07899	HEK293Ts4peaks_peak_3742	ENSG00000268231	1.16		
chr19	51082856	51083446	591	51083164	33	19.1439	6.57732	15.7912	HEK293Ts4peaks_peak_3743	KLK14	0.264	1.0	
chr19	51595164	51595615	452	51595472	18	6.04049	3.24649	3.10006	HEK293Ts4peaks_peak_3744	ENSG00000269388	0.8285	1.0	
chr19	51595919	51599359	3441	51597646	953	1763.14	158.27	1758.1	HEK293Ts4peaks_peak_3745	ENSG00000269388	0.907	1.0	
chr19	51689606	51690133	528	51689861	47	31.4237	8.64137	27.9406	HEK293Ts4peaks_peak_3746	SPACA6	0.7415	1.0	
chr19	52048542	52049044	503	52048941	19	8.25464	4.12035	5.17042	HEK293Ts4peaks_peak_3747	ZNF432	0.029	1.0	
chr19	52181995	52182498	504	52182150	26	12.3308	4.93022	9.10577	HEK293Ts4peaks_peak_3748	PPP2R1A	6.6795		
chr19	52286205	52286536	332	52286313	22	9.94948	4.47972	6.79673	HEK293Ts4peaks_peak_3749	MIR643	4.5735		
chr19	52320383	52320981	599	52320718	98	71.6516	11.4136	67.9192	HEK293Ts4peaks_peak_3750	ZNF610	15.561		
chr19	52528519	52529814	1296	52529281	219	272.882	37.7037	268.77	HEK293Ts4peaks_peak_3751	ZNF808	1.4575		
chr19	52561990	52562488	499	52562311	32	17.1734	5.95974	13.851	HEK293Ts4peaks_peak_3752	RPL39P34	1.837		
chr19	52648748	52649252	505	52648925	18	7.59584	3.94279	4.54547	HEK293Ts4peaks_peak_3753	ZNF83	10.612		
chr19	52811072	52811429	358	52811254	24	8.29164	3.59396	5.20551	HEK293Ts4peaks_peak_3754	ZNF28	0.8035	1.0	
chr19	52867164	52867556	393	52867339	28	14.4856	5.51659	11.2119	HEK293Ts4peaks_peak_3755	ENSG00000283695	1.931		
chr19	53102877	53103187	311	53102950	20	5.41688	2.83979	2.53665	HEK293Ts4peaks_peak_3756	ZNF160	0.295	1.0	
chr19	53252659	53252953	295	53252735	16	6.93887	3.88159	3.92167	HEK293Ts4peaks_peak_3757	ZNF677	1.176		
chr19	53403459	53403935	477	53403777	32	15.6956	5.39575	12.3991	HEK293Ts4peaks_peak_3758	ZNF765	8.524		
chr19	53891992	53892815	824	53892431	204	201.473	22.0114	197.449	HEK293Ts4peaks_peak_3759	PRKCG	2.2225		
chr19	55516873	55517368	496	55517213	28	11.3121	4.29285	8.11478	HEK293Ts4peaks_peak_3760	SBK2	19.1825		
chr19	55692544	55693162	619	55692892	60	40.4323	9.23437	36.8778	HEK293Ts4peaks_peak_3761	EPN1	0.083	1.0	
chr19	56103938	56104221	284	56104016	17	4.53125	2.68924	1.77093	HEK293Ts4peaks_peak_3762	ZNF787	0.5955	1.0	
chr19	56109627	56111794	2168	56110727	366	490.556	49.6288	486.236	HEK293Ts4peaks_peak_3763	Y_RNA	5.2945		
chr19	56120582	56120999	418	56120750	22	9.81053	4.41941	6.66244	HEK293Ts4peaks_peak_3764	ZNF787	0.4595	1.0	
chr19	56131388	56131688	301	56131418	16	5.30746	3.10421	2.44074	HEK293Ts4peaks_peak_3765	ZNF444	1.061		
chr19	56445443	56445896	454	56445491	18	5.15565	2.87628	2.30169	HEK293Ts4peaks_peak_3766	ZNF583	22.5195		
chr19	56966504	56966880	377	56966869	19	6.58971	3.38694	3.60068	HEK293Ts4peaks_peak_3767	ENSG00000269786	44.674		
chr19	57014113	57014402	290	57014310	19	6.31013	3.27015	3.33902	HEK293Ts4peaks_peak_3768	RPL7AP69	51.0765		
chr19	57015127	57015572	446	57015373	40	20.2715	5.89409	16.9037	HEK293Ts4peaks_peak_3769	RPL7AP69	49.9845		
chr19	57104246	57104618	373	57104338	39	19.0023	5.60908	15.6523	HEK293Ts4peaks_peak_3770	ENSG00000274219	7.595		
chr19	57381407	57381830	424	57381621	37	21.8744	6.93882	18.4873	HEK293Ts4peaks_peak_3771	ZNF548	8.2315		
chr19	57735242	57735656	415	57735561	17	5.13401	2.94314	2.28156	HEK293Ts4peaks_peak_3772	ZNF671	7.825		
chr19	57797618	57797905	288	57797772	22	8.22616	3.76067	5.1427	HEK293Ts4peaks_peak_3773	ZNF552	15.6425		
chr19	57947240	57947636	397	57947317	23	6.79291	3.13445	3.79339	HEK293Ts4peaks_peak_3774	ZNF256	0.237	1.0	
chr19	58146715	58147745	1031	58147341	34	8.96602	3.11614	5.84943	HEK293Ts4peaks_peak_3775	ZNF329	3.557		
chr19	58157381	58157703	323	58157439	21	5.31147	2.73823	2.44287	HEK293Ts4peaks_peak_3776	ENSG00000286632	1.678		
chr19	58183075	58183361	287	58183333	23	5.72886	2.76693	2.81001	HEK293Ts4peaks_peak_3777	ZNF274	0.109	1.0	
chr19	58289358	58290150	793	58289937	27	12.7952	4.978	9.55824	HEK293Ts4peaks_peak_3778	ZNF8-ERVK3-1	10.788		
chr19	58303839	58305358	1520	58304575	689	1286.77	153.211	1281.95	HEK293Ts4peaks_peak_3779	ERVK3-1	0.7755	1.0	
chr19	58380488	58381265	778	58381010	134	119.086	16.8028	115.206	HEK293Ts4peaks_peak_3780	ZNF837	0.1455	1.0	
chr19	58396323	58396752	430	58396471	26	6.66296	2.89906	3.67089	HEK293Ts4peaks_peak_3781	RNF225	0.8815	1.0	
chr19	58466489	58466986	498	58466701	59	44.0806	10.7005	40.5006	HEK293Ts4peaks_peak_3782	ZNF324	0.3185	1.0	
chr19	58475526	58475901	376	58475676	32	16.2543	5.60508	12.9473	HEK293Ts4peaks_peak_3783	ENSG00000269106	0.0495	1.0	
chr19	58544074	58544647	574	58544314	66	50.3867	11.3462	46.7642	HEK293Ts4peaks_peak_3784	TRIM28	0.0965	1.0	
chr19	58548635	58550323	1689	58549479	414	621.577	69.659	617.153	HEK293Ts4peaks_peak_3785	TRIM28	0.029	1.0	
chr19_GL383574v1_alt	117088	117420	333	117297	26	15.1696	6.16488	11.8815	HEK293Ts4peaks_peak_3786				
chr19_GL383575v2_alt	81960	82251	292	82132	19	8.2861	4.13484	5.20021	HEK293Ts4peaks_peak_3787				
chr1_KI270706v1_random	51843	52259	417	51925	30	4.94152	2.24831	2.10999	HEK293Ts4peaks_peak_3788				
chr1_KI270706v1_random	73341	74033	693	73453	16	3.96652	2.5165	1.31711	HEK293Ts4peaks_peak_3789				
chr1_KI270706v1_random	165384	166274	891	166031	187	33.4276	2.7849	29.9271	HEK293Ts4peaks_peak_3790				
chr1_KI270708v1_random	86778	87276	499	87121	25	8.93624	3.73772	5.82129	HEK293Ts4peaks_peak_3791				
chr1_KI270709v1_random	690	1028	339	891	504	45.1799	2.01676	41.5925	HEK293Ts4peaks_peak_3792				
chr1_KI270709v1_random	3575	3877	303	3719	1042	81.1766	1.9266	77.4056	HEK293Ts4peaks_peak_3793				
chr1_KI270709v1_random	5346	5734	389	5598	1418	90.7986	1.8032	86.9942	HEK293Ts4peaks_peak_3794				
chr1_KI270709v1_random	6656	6928	273	6793	1550	129.774	1.98546	125.871	HEK293Ts4peaks_peak_3795				
chr1_KI270709v1_random	7214	7655	442	7483	2306	114.5	1.67283	110.63	HEK293Ts4peaks_peak_3796				
chr1_KI270709v1_random	11248	11539	292	11367	882	76.8712	2.00823	73.1169	HEK293Ts4peaks_peak_3797				
chr1_KI270709v1_random	12048	12504	457	12420	701	30.2115	1.59426	26.7395	HEK293Ts4peaks_peak_3798				
chr1_KI270709v1_random	13792	14218	427	13919	1550	147.405	2.08982	143.467	HEK293Ts4peaks_peak_3799				
chr1_KI270709v1_random	14997	15291	295	15116	803	79.8066	2.11814	76.0407	HEK293Ts4peaks_peak_3800				
chr1_KI270709v1_random	15790	16664	875	16171	671	27.1151	1.56709	23.6705	HEK293Ts4peaks_peak_3801				
chr1_KI270709v1_random	17143	17484	342	17257	373	36.3771	2.07712	32.8523	HEK293Ts4peaks_peak_3802				
chr1_KI270709v1_random	27230	27545	316	27272	18	5.64914	3.08051	2.73911	HEK293Ts4peaks_peak_3803				
chr1_KI270709v1_random	39071	39809	739	39311	71	10.2014	2.31839	7.03764	HEK293Ts4peaks_peak_3804				
chr1_KI270709v1_random	62992	63605	614	63278	37	16.7967	5.13867	13.481	HEK293Ts4peaks_peak_3805				
chr1_KI270712v1_random	5243	5564	322	5538	31	4.93327	2.21771	2.10273	HEK293Ts4peaks_peak_3806				
chr1_KI270712v1_random	56236	56657	422	56607	82	5.98509	1.74067	3.04692	HEK293Ts4peaks_peak_3807				
chr1_KI270712v1_random	58157	59323	1167	58366	168	4.13278	1.35134	1.45937	HEK293Ts4peaks_peak_3808				
chr1_KI270712v1_random	137599	138004	406	137868	17	5.13401	2.94314	2.28156	HEK293Ts4peaks_peak_3809				
chr1_KI270713v1_random	21708	22116	409	22030	43	6.06984	2.17987	3.12662	HEK293Ts4peaks_peak_3810				
chr1_KI270759v1_alt	344095	344932	838	344500	87	89.1786	20.093	85.3797	HEK293Ts4peaks_peak_3811				
chr1_KI270762v1_alt	39538	42981	3444	41077	953	1926.98	217.826	1921.88	HEK293Ts4peaks_peak_3812				
chr1_KI270762v1_alt	105501	108112	2612	106789	378	615.417	86.5367	610.998	HEK293Ts4peaks_peak_3813				
chr1_KI270762v1_alt	174225	176223	1999	175327	488	847.293	111.653	842.716	HEK293Ts4peaks_peak_3814				
chr1_KI270762v1_alt	202818	203206	389	202964	135	17.2037	2.27299	13.8811	HEK293Ts4peaks_peak_3815				
chr1_KI270762v1_alt	204623	204910	288	204696	48	7.20835	2.28292	4.17833	HEK293Ts4peaks_peak_3816				
chr1_KI270762v1_alt	206249	206562	314	206392	61	6.95226	2.03836	3.93479	HEK293Ts4peaks_peak_3817				
chr1_KI270762v1_alt	209231	209622	392	209596	78	5.19453	1.6793	2.3373	HEK293Ts4peaks_peak_3818				
chr1_KI270762v1_alt	229955	230239	285	229975	39	5.0607	2.06251	2.21525	HEK293Ts4peaks_peak_3819				
chr1_KI270762v1_alt	232372	232858	487	232520	61	12.3778	2.80503	9.15221	HEK293Ts4peaks_peak_3820				
chr1_KI270765v1_alt	179433	179778	346	179565	29	8.00224	3.13028	4.92809	HEK293Ts4peaks_peak_3821				
chr1_KI270766v1_alt	124863	125415	553	125116	71	67.1555	16.4397	63.4432	HEK293Ts4peaks_peak_3822				
chr2	1344835	1345150	316	1344892	23	7.9382	3.55271	4.86686	HEK293Ts4peaks_peak_3823	ENSG00000233553	1.5755		
chr2	1780176	1780481	306	1780249	25	5.05514	2.4546	2.20985	HEK293Ts4peaks_peak_3824	MYT1L	12.4545		
chr2	1829093	1829448	356	1829179	18	7.53478	3.91433	4.48891	HEK293Ts4peaks_peak_3825	ENSG00000232057	4.8585		
chr2	3377993	3378294	302	3378065	22	11.6508	5.25157	8.44171	HEK293Ts4peaks_peak_3826	EIPR1	0.3135	1.0	
chr2	3613315	3613612	298	3613458	20	6.92945	3.43366	3.92002	HEK293Ts4peaks_peak_3827	TMSB4XP2	4.2935		
chr2	3898822	3900105	1284	3899760	143	146.268	22.393	142.333	HEK293Ts4peaks_peak_3828	DCDC2C	55.2795		
chr2	4147710	4148127	418	4147785	16	6.93887	3.88159	3.92167	HEK293Ts4peaks_peak_3829	ENSG00000229550	7.1875		
chr2	4417442	4417714	273	4417492	14	5.54986	3.42494	2.64481	HEK293Ts4peaks_peak_3830	NPM1P48	97.478		
chr2	6865637	6865991	355	6865684	18	4.38833	2.56934	1.64374	HEK293Ts4peaks_peak_3831	CMPK2	0.005	1.0	
chr2	7379999	7380288	290	7380126	17	7.67033	4.10992	4.61112	HEK293Ts4peaks_peak_3832	ENSG00000229727	3.0835		
chr2	8803973	8804355	383	8804146	39	28.1873	9.13316	24.7325	HEK293Ts4peaks_peak_3833	KIDINS220	1.193		
chr2	9003472	9003919	448	9003604	18	7.56434	3.9281	4.51672	HEK293Ts4peaks_peak_3834	MBOAT2	0.0115	1.0	
chr2	9058032	9058364	333	9058211	27	16.09	6.39321	12.7851	HEK293Ts4peaks_peak_3835	RPL30P3	23.529		
chr2	10108292	10108596	305	10108364	27	14.7376	5.78878	11.4595	HEK293Ts4peaks_peak_3836	RRM2	12.254		
chr2	10399260	10399583	324	10399387	91	11.6715	2.22826	8.46209	HEK293Ts4peaks_peak_3837	HPCAL1	20.5995		
chr2	10448076	10448472	397	10448258	18	6.44194	3.42054	3.46439	HEK293Ts4peaks_peak_3838	ODC1	0.035	1.0	
chr2	10628410	10629473	1064	10629085	378	615.417	86.5367	610.998	HEK293Ts4peaks_peak_3839	NOL10	19.5535		
chr2	11589686	11590024	339	11589744	14	5.41635	3.35679	2.53665	HEK293Ts4peaks_peak_3840	GREB1	1.599		
chr2	15546503	15546865	363	15546657	24	13.3765	5.70823	10.1249	HEK293Ts4peaks_peak_3841	NBAS	9.235		
chr2	15943378	15943795	418	15943551	32	17.341	6.02582	14.0163	HEK293Ts4peaks_peak_3842	MYCN	0.0295	1.0	
chr2	16598950	16599272	323	16599136	17	5.91891	3.28681	2.98578	HEK293Ts4peaks_peak_3843	CYRIA	37.629		
chr2	16837942	16838427	486	16838166	86	72.8432	14.2252	69.1053	HEK293Ts4peaks_peak_3844	ENSG00000224604	17.0995		
chr2	19358108	19358414	307	19358116	13	4.3056	2.89439	1.57032	HEK293Ts4peaks_peak_3845	OSR1	0.362	1.0	
chr2	19632534	19632861	328	19632700	15	6.23159	3.65326	3.26666	HEK293Ts4peaks_peak_3846	ENSG00000235911	79.0175		
chr2	19775781	19776489	709	19776146	65	59.2757	15.0697	55.6021	HEK293Ts4peaks_peak_3847	CISD1P1	50.114		
chr2	20117870	20118296	427	20118042	34	15.8359	5.18103	12.5367	HEK293Ts4peaks_peak_3848	ENSG00000234378	11.254		
chr2	20224780	20225462	683	20225146	52	25.9915	6.1103	22.56	HEK293Ts4peaks_peak_3849	SDC1	0.009	1.0	
chr2	22533609	22533949	341	22533769	34	11.3195	3.75804	8.12182	HEK293Ts4peaks_peak_3850	ENSG00000228999	2.539		
chr2	23047190	23048696	1507	23047994	237	297.339	38.9148	293.2	HEK293Ts4peaks_peak_3851	ENSG00000232451	17.522		
chr2	23380569	23380961	393	23380766	24	12.1885	5.16855	8.96729	HEK293Ts4peaks_peak_3852	LINC02923	0.49	1.0	
chr2	23408591	23410525	1935	23409391	737	1239.51	109.246	1234.71	HEK293Ts4peaks_peak_3853	KLHL29	24.379		
chr2	24076575	24077295	721	24076872	63	48.9087	11.5218	45.2964	HEK293Ts4peaks_peak_3854	FAM228B	0.007	1.0	
chr2	24416860	24417154	295	24416936	18	4.99891	2.81256	2.15927	HEK293Ts4peaks_peak_3855	ENSG00000286829	14.012		
chr2	25525425	25526259	835	25525945	164	209.929	37.6743	205.894	HEK293Ts4peaks_peak_3856	DTNB	28.191		
chr2	25536052	25536448	397	25536251	25	6.14488	2.79168	3.19456	HEK293Ts4peaks_peak_3857	DTNB	38.599		
chr2	25672883	25673656	774	25673508	22	9.29637	4.19981	6.1637	HEK293Ts4peaks_peak_3858	DTNB	0.1595	1.0	
chr2	25851647	25851948	302	25851823	31	19.9173	7.30653	16.5548	HEK293Ts4peaks_peak_3859	ENSG00000218682	5.1685		
chr2	25991394	25991788	395	25991618	29	14.7724	5.47802	11.4931	HEK293Ts4peaks_peak_3860	UQCRHP2	3.203		
chr2	26044461	26044778	318	26044614	17	7.67033	4.10992	4.61112	HEK293Ts4peaks_peak_3861	RNU6-942P	1.9445		
chr2	26173074	26173354	281	26173244	24	7.16357	3.19203	4.13647	HEK293Ts4peaks_peak_3862	GAREM2	0.126	1.0	
chr2	26235009	26235363	355	26235211	29	12.0324	4.44088	8.81483	HEK293Ts4peaks_peak_3863	HADHA	0.118	1.0	
chr2	26761808	26762381	574	26762168	48	32.7919	8.94743	29.2957	HEK293Ts4peaks_peak_3864	SLC35F6	2.1895		
chr2	27359293	27359804	512	27359620	18	7.23945	3.77798	4.20678	HEK293Ts4peaks_peak_3865	GTF3C2-AS2	2.3605		
chr2	27424155	27424582	428	27424338	32	17.341	6.02582	14.0163	HEK293Ts4peaks_peak_3866	NRBP1	3.4215		
chr2	27425144	27425576	433	27425399	43	21.6789	5.95004	18.2946	HEK293Ts4peaks_peak_3867	NRBP1	2.43		
chr2	27428905	27429225	321	27429079	17	6.29877	3.45867	3.32976	HEK293Ts4peaks_peak_3868	NRBP1	0.118	1.0	
chr2	27539962	27540290	329	27540202	43	10.4702	3.04935	7.29905	HEK293Ts4peaks_peak_3869	C2orf16	2.74		
chr2	28390527	28390993	467	28390731	21	6.70545	3.25665	3.71012	HEK293Ts4peaks_peak_3870	FOSL2	1.688		
chr2	28662581	28663819	1239	28663260	305	467.601	69.2934	463.301	HEK293Ts4peaks_peak_3871	ENSG00000230730	1.34		
chr2	29231286	29233301	2016	29232403	591	1014.27	112.241	1009.6	HEK293Ts4peaks_peak_3872	ALK	4.6405		
chr2	30090995	30091293	299	30091063	16	6.93887	3.88159	3.92167	HEK293Ts4peaks_peak_3873	ENSG00000225943	14.051		
chr2	31138513	31139009	497	31138739	23	11.7449	5.12955	8.53373	HEK293Ts4peaks_peak_3874	GALNT14	0.258	1.0	
chr2	32869502	32869774	273	32869642	48	8.49633	2.50701	5.39739	HEK293Ts4peaks_peak_3875	LINC00486	13.163		
chr2	32916252	32916638	387	32916531	46	12.8112	3.40831	9.57384	HEK293Ts4peaks_peak_3876	LINC00486	10.64		
chr2	33087015	33087519	505	33087317	45	33.997	10.1352	30.4913	HEK293Ts4peaks_peak_3877	H2ACP2	24.154		
chr2	33440841	33441124	284	33440996	23	11.3716	4.96181	8.17198	HEK293Ts4peaks_peak_3878	RASGRP3	4.4155		
chr2	38377268	38377790	523	38377533	43	25.4015	7.19433	21.9745	HEK293Ts4peaks_peak_3879	ATL2	0.244	1.0	
chr2	39783291	39783629	339	39783431	19	7.35936	3.71782	4.32058	HEK293Ts4peaks_peak_3880	SLC8A1-AS1	2.993		
chr2	41442688	41443304	617	41442913	67	58.2016	14.0092	54.5341	HEK293Ts4peaks_peak_3881	ENSG00000287145	273.137		
chr2	41746230	41746614	385	41746414	31	12.3179	4.3273	9.09387	HEK293Ts4peaks_peak_3882	ENSG00000287145	30.289		
chr2	41860127	41860515	389	41860372	34	22.9288	7.99152	19.528	HEK293Ts4peaks_peak_3883	LINC01913	0.114	1.0	
chr2	42423834	42424271	438	42424055	48	38.3068	11.1881	34.7671	HEK293Ts4peaks_peak_3884	COX7A2L	1.0355		
chr2	42810454	42810772	319	42810627	55	12.2984	2.96206	9.07511	HEK293Ts4peaks_peak_3885	FTOP1	11.901		
chr2	43159321	43159860	540	43159596	52	36.0346	9.3067	32.5121	HEK293Ts4peaks_peak_3886	LINC02580	2.0055		
chr2	43182330	43182619	290	43182466	17	7.28183	3.92055	4.24739	HEK293Ts4peaks_peak_3887	LINC02580	24.8895		
chr2	43678369	43678928	560	43678718	63	40.2624	8.65461	36.7092	HEK293Ts4peaks_peak_3888	C1GALT1C1L	2.2195		
chr2	44161417	44161964	548	44161680	70	61.7161	14.5224	58.0305	HEK293Ts4peaks_peak_3889	PDSS1P2	4.5755		
chr2	44168803	44169184	382	44169046	21	8.75065	4.0896	5.64157	HEK293Ts4peaks_peak_3890	PPM1B	0.0835	1.0	
chr2	45019873	45020586	714	45020267	133	143.788	24.7482	139.857	HEK293Ts4peaks_peak_3891	ENSG00000231156	6.5615		
chr2	45765811	45766251	441	45766012	53	32.7708	7.99359	29.275	HEK293Ts4peaks_peak_3892	PRKCE	68.049		
chr2	45986623	45987187	565	45986799	25	14.1593	5.88767	10.8938	HEK293Ts4peaks_peak_3893	PRKCE	8.81		
chr2	47002577	47005144	2568	47003879	596	1032.49	115.883	1027.8	HEK293Ts4peaks_peak_3894	TTC7A	2.0715		
chr2	48036718	48037011	294	48036906	18	8.42474	4.33825	5.32847	HEK293Ts4peaks_peak_3895	VN1R18P	47.2395		
chr2	48314203	48314590	388	48314400	43	17.4766	4.72439	14.149	HEK293Ts4peaks_peak_3896	ENSG00000230773	0.1725	1.0	
chr2	48440913	48441245	333	48441164	21	10.8149	5.02324	7.6298	HEK293Ts4peaks_peak_3897	PPP1R21	0.05	1.0	
chr2	48472211	48473162	952	48472814	206	283.048	47.2641	278.925	HEK293Ts4peaks_peak_3898	PPP1R21	1.3755		
chr2	53947424	53947761	338	53947625	20	6.92945	3.43366	3.92002	HEK293Ts4peaks_peak_3899	PSME4	14.4235		
chr2	54014219	54014598	380	54014395	27	16.09	6.39321	12.7851	HEK293Ts4peaks_peak_3900	RPL21P30	16.2735		
chr2	54699017	54699329	313	54699207	19	8.25464	4.12035	5.17042	HEK293Ts4peaks_peak_3901	SPTBN1-AS2	19.128		
chr2	60467139	60467411	273	60467227	33	7.22115	2.71765	4.18973	HEK293Ts4peaks_peak_3902	BCL11A	6.819		
chr2	60550097	60550827	731	60550458	219	285.963	42.2726	281.836	HEK293Ts4peaks_peak_3903	BCL11A	0.445	1.0	
chr2	60581636	60582060	425	60581786	26	11.0309	4.41471	7.83968	HEK293Ts4peaks_peak_3904	BCL11A	27.381		
chr2	61017705	61017990	286	61017856	25	12.5502	5.16987	9.31794	HEK293Ts4peaks_peak_3905	PEX13	0.1175	1.0	
chr2	61216561	61217007	447	61216857	23	12.5049	5.4799	9.2742	HEK293Ts4peaks_peak_3906	USP34	2.121		
chr2	61807484	61807958	475	61807726	68	56.9974	13.2582	53.3365	HEK293Ts4peaks_peak_3907	RPS24P7	4.578		
chr2	62196368	62196671	304	62196542	20	6.51384	3.26565	3.53164	HEK293Ts4peaks_peak_3908	B3GNT2	0.4045	1.0	
chr2	64018767	64019364	598	64018995	27	10.6063	4.14482	7.43011	HEK293Ts4peaks_peak_3909	VPS54	0.0065	1.0	
chr2	64375676	64376173	498	64375783	43	19.7929	5.37741	16.4335	HEK293Ts4peaks_peak_3910	RPL23AP37	28.1835		
chr2	64524109	64524487	379	64524245	36	18.6944	5.91489	15.3492	HEK293Ts4peaks_peak_3911	AFTPH	0.001	1.0	
chr2	64618268	64618628	361	64618487	23	11.3716	4.96181	8.17198	HEK293Ts4peaks_peak_3912	LINC02579	11.113		
chr2	64747377	64748226	850	64747909	240	344.995	55.0273	340.806	HEK293Ts4peaks_peak_3913	SERTAD2	3.0935		
chr2	64810838	64811281	444	64811069	30	17.9231	6.62566	14.5901	HEK293Ts4peaks_peak_3914	RN7SL341P	6.3185		
chr2	64859681	64860063	383	64859912	19	5.54765	2.96059	2.64481	HEK293Ts4peaks_peak_3915	LINC01800	3.754		
